,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,5.039451646804809,0.30232188432698226,0.5809657573699951,0.06156991513141241,,100,"{'model__max_depth': None, 'model__n_estimators': 100}",0.9849945074601739,0.9901106833546773,0.995804396284988,0.9813248352693786,0.9953190202350904,0.9895106885208615,0.005676469912737579,1
1,12.437232160568238,2.9355522558192186,1.847407913208008,0.8450238841140507,,200,"{'model__max_depth': None, 'model__n_estimators': 200}",0.9849714636829926,0.9899219912349527,0.9957741696297983,0.9812936135950432,0.9953540840352991,0.9894630644356172,0.005686109018661835,4
2,7.067356109619141,2.0795392278868787,0.7360766410827637,0.27111651555901645,10,100,"{'model__max_depth': 10, 'model__n_estimators': 100}",0.9554434645226205,0.9759188851233254,0.9792456406488111,0.9676817841438058,0.983898071010769,0.9724375690898663,0.010012288294403097,6
3,13.617490196228028,0.8801424362843089,0.5607846736907959,0.2137364502337185,10,200,"{'model__max_depth': 10, 'model__n_estimators': 200}",0.9570030973217603,0.9753490309325967,0.9801543265781831,0.9675814104321563,0.9845485922312008,0.9729272914991794,0.009749952750690714,5
4,9.37203369140625,0.8308649782081335,0.9570584774017334,0.38917036193715016,20,100,"{'model__max_depth': 20, 'model__n_estimators': 100}",0.9847057847180172,0.9901045897969527,0.9958389552591633,0.9813815216760292,0.9953014419076807,0.9894664586715687,0.005711272645771057,3
5,13.046320104599,0.4882521098194314,0.25472497940063477,0.11040167665302862,20,200,"{'model__max_depth': 20, 'model__n_estimators': 200}",0.9853048755022259,0.9898786165281415,0.9957847562868238,0.9811013863884381,0.9953703290010723,0.9894879927413402,0.005696267794228387,2
